County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	One Stop	Absentee by Mail	Provisional	Total Votes	Real Precinct
MECKLENBURG	09/10/2019	030	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	322	62	0	0	384	Y
MECKLENBURG	09/10/2019	030	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	276	63	0	0	339	Y
MECKLENBURG	09/10/2019	030	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	47	10	0	0	57	Y
MECKLENBURG	09/10/2019	030	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	230	48	0	0	278	Y
MECKLENBURG	09/10/2019	030	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	157	34	0	0	191	Y
MECKLENBURG	09/10/2019	030	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	213	41	0	0	254	Y
MECKLENBURG	09/10/2019	030	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	280	44	0	0	324	Y
MECKLENBURG	09/10/2019	030	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	162	42	0	0	204	Y
MECKLENBURG	09/10/2019	030	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Larken Egleston	DEM	1	310	55	0	0	365	Y
MECKLENBURG	09/10/2019	030	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Sean Smith	DEM	1	70	18	0	0	88	Y
MECKLENBURG	09/10/2019	031	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	3	1	0	0	4	Y
MECKLENBURG	09/10/2019	031	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	9	2	0	0	11	Y
MECKLENBURG	09/10/2019	031	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	4	6	0	0	10	Y
MECKLENBURG	09/10/2019	031	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	1	4	0	0	5	Y
MECKLENBURG	09/10/2019	031	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	163	139	0	0	302	Y
MECKLENBURG	09/10/2019	031	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	138	112	0	0	250	Y
MECKLENBURG	09/10/2019	031	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	14	15	0	0	29	Y
MECKLENBURG	09/10/2019	031	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	65	84	0	0	149	Y
MECKLENBURG	09/10/2019	031	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	135	108	0	0	243	Y
MECKLENBURG	09/10/2019	031	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	61	32	0	0	93	Y
MECKLENBURG	09/10/2019	031	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	34	37	0	0	71	Y
MECKLENBURG	09/10/2019	031	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	129	119	0	0	248	Y
MECKLENBURG	09/10/2019	031	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Caleb Theodros	DEM	1	46	14	0	0	60	Y
MECKLENBURG	09/10/2019	031	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Terry Brown	DEM	1	89	57	0	0	146	Y
MECKLENBURG	09/10/2019	031	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Victoria Watlington	DEM	1	41	77	0	0	118	Y
MECKLENBURG	09/10/2019	032	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	9	3	0	0	12	Y
MECKLENBURG	09/10/2019	032	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	5	3	0	0	8	Y
MECKLENBURG	09/10/2019	032	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	5	7	0	0	12	Y
MECKLENBURG	09/10/2019	032	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	1	2	0	0	3	Y
MECKLENBURG	09/10/2019	032	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	225	222	0	0	447	Y
MECKLENBURG	09/10/2019	032	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	139	138	0	0	277	Y
MECKLENBURG	09/10/2019	032	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	40	47	0	0	87	Y
MECKLENBURG	09/10/2019	032	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	69	92	0	0	161	Y
MECKLENBURG	09/10/2019	032	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	100	108	0	0	208	Y
MECKLENBURG	09/10/2019	032	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	71	72	0	0	143	Y
MECKLENBURG	09/10/2019	032	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	188	197	0	0	385	Y
MECKLENBURG	09/10/2019	032	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	56	42	0	0	98	Y
MECKLENBURG	09/10/2019	032	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	Y
MECKLENBURG	09/10/2019	032	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	275	136	0	0	411	Y
MECKLENBURG	09/10/2019	032	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	356	271	0	0	627	Y
MECKLENBURG	09/10/2019	032	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	0	0	0	0	Y
MECKLENBURG	09/10/2019	033	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	11	2	0	0	13	Y
MECKLENBURG	09/10/2019	033	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	6	3	0	0	9	Y
MECKLENBURG	09/10/2019	033	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	9	3	0	0	12	Y
MECKLENBURG	09/10/2019	033	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	7	0	0	0	7	Y
MECKLENBURG	09/10/2019	033	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	152	57	0	0	209	Y
MECKLENBURG	09/10/2019	033	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	123	46	0	0	169	Y
MECKLENBURG	09/10/2019	033	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	25	7	0	0	32	Y
MECKLENBURG	09/10/2019	033	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	111	47	0	0	158	Y
MECKLENBURG	09/10/2019	033	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	103	28	0	0	131	Y
MECKLENBURG	09/10/2019	033	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	102	31	0	0	133	Y
MECKLENBURG	09/10/2019	033	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	113	27	0	0	140	Y
MECKLENBURG	09/10/2019	033	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	61	38	0	0	99	Y
MECKLENBURG	09/10/2019	033	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Mark L. Vincent	DEM	1	11	7	0	0	18	Y
MECKLENBURG	09/10/2019	033	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Matt Newton	DEM	1	155	48	0	0	203	Y
MECKLENBURG	09/10/2019	033	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Vinroy Washington Reid	DEM	1	13	8	0	0	21	Y
MECKLENBURG	09/10/2019	034	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	4	6	0	0	10	Y
MECKLENBURG	09/10/2019	034	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	8	5	0	0	13	Y
MECKLENBURG	09/10/2019	034	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	18	2	0	0	20	Y
MECKLENBURG	09/10/2019	034	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	2	5	0	0	7	Y
MECKLENBURG	09/10/2019	034	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	155	74	0	0	229	Y
MECKLENBURG	09/10/2019	034	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	128	69	0	0	197	Y
MECKLENBURG	09/10/2019	034	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	40	18	0	0	58	Y
MECKLENBURG	09/10/2019	034	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	108	67	0	0	175	Y
MECKLENBURG	09/10/2019	034	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	87	41	0	0	128	Y
MECKLENBURG	09/10/2019	034	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	72	51	0	0	123	Y
MECKLENBURG	09/10/2019	034	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	116	54	0	0	170	Y
MECKLENBURG	09/10/2019	034	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	65	43	0	0	108	Y
MECKLENBURG	09/10/2019	034	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Mark L. Vincent	DEM	1	22	7	0	0	29	Y
MECKLENBURG	09/10/2019	034	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Matt Newton	DEM	1	131	75	0	0	206	Y
MECKLENBURG	09/10/2019	034	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Vinroy Washington Reid	DEM	1	26	9	0	0	35	Y
MECKLENBURG	09/10/2019	035	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	3	0	0	0	3	Y
MECKLENBURG	09/10/2019	035	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	1	1	0	0	2	Y
MECKLENBURG	09/10/2019	035	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	1	2	0	0	3	Y
MECKLENBURG	09/10/2019	035	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	1	1	0	0	2	Y
MECKLENBURG	09/10/2019	035	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	136	60	0	0	196	Y
MECKLENBURG	09/10/2019	035	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	95	53	0	0	148	Y
MECKLENBURG	09/10/2019	035	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	23	9	0	0	32	Y
MECKLENBURG	09/10/2019	035	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	50	36	0	0	86	Y
MECKLENBURG	09/10/2019	035	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	77	30	0	0	107	Y
MECKLENBURG	09/10/2019	035	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	60	29	0	0	89	Y
MECKLENBURG	09/10/2019	035	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	108	54	0	0	162	Y
MECKLENBURG	09/10/2019	035	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	39	22	0	0	61	Y
MECKLENBURG	09/10/2019	035	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Larken Egleston	DEM	1	96	45	0	0	141	Y
MECKLENBURG	09/10/2019	035	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Sean Smith	DEM	1	29	13	0	0	42	Y
MECKLENBURG	09/10/2019	036	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	12	1	0	0	13	Y
MECKLENBURG	09/10/2019	036	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	7	9	0	0	16	Y
MECKLENBURG	09/10/2019	036	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	4	2	0	0	6	Y
MECKLENBURG	09/10/2019	036	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	1	1	0	0	2	Y
MECKLENBURG	09/10/2019	036	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	250	96	0	0	346	Y
MECKLENBURG	09/10/2019	036	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	190	74	0	0	264	Y
MECKLENBURG	09/10/2019	036	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	57	25	0	0	82	Y
MECKLENBURG	09/10/2019	036	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	90	60	0	0	150	Y
MECKLENBURG	09/10/2019	036	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	172	58	0	0	230	Y
MECKLENBURG	09/10/2019	036	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	83	34	0	0	117	Y
MECKLENBURG	09/10/2019	036	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	227	85	0	0	312	Y
MECKLENBURG	09/10/2019	036	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	60	29	0	0	89	Y
MECKLENBURG	09/10/2019	037	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	19	4	0	0	23	Y
MECKLENBURG	09/10/2019	037	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	10	2	0	0	12	Y
MECKLENBURG	09/10/2019	037	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	5	0	0	0	5	Y
MECKLENBURG	09/10/2019	037	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	3	0	0	0	3	Y
MECKLENBURG	09/10/2019	037	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	131	57	0	0	188	Y
MECKLENBURG	09/10/2019	037	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	115	38	0	0	153	Y
MECKLENBURG	09/10/2019	037	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	44	11	0	0	55	Y
MECKLENBURG	09/10/2019	037	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	89	33	0	0	122	Y
MECKLENBURG	09/10/2019	037	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	80	26	0	0	106	Y
MECKLENBURG	09/10/2019	037	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	88	35	0	0	123	Y
MECKLENBURG	09/10/2019	037	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	130	47	0	0	177	Y
MECKLENBURG	09/10/2019	037	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	49	19	0	0	68	Y
MECKLENBURG	09/10/2019	038	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	5	1	0	0	6	Y
MECKLENBURG	09/10/2019	038	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	17	3	0	0	20	Y
MECKLENBURG	09/10/2019	038	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	4	0	0	0	4	Y
MECKLENBURG	09/10/2019	038	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	2	3	0	0	5	Y
MECKLENBURG	09/10/2019	038	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	117	38	0	0	155	Y
MECKLENBURG	09/10/2019	038	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	91	35	0	0	126	Y
MECKLENBURG	09/10/2019	038	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	32	4	0	0	36	Y
MECKLENBURG	09/10/2019	038	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	72	35	0	0	107	Y
MECKLENBURG	09/10/2019	038	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	70	16	0	0	86	Y
MECKLENBURG	09/10/2019	038	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	66	28	0	0	94	Y
MECKLENBURG	09/10/2019	038	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	98	23	0	0	121	Y
MECKLENBURG	09/10/2019	038	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	50	24	0	0	74	Y
MECKLENBURG	09/10/2019	038	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Larken Egleston	DEM	1	90	34	0	0	124	Y
MECKLENBURG	09/10/2019	038	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Sean Smith	DEM	1	42	10	0	0	52	Y
MECKLENBURG	09/10/2019	039	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	1	2	0	0	3	Y
MECKLENBURG	09/10/2019	039	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	13	4	0	0	17	Y
MECKLENBURG	09/10/2019	039	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	4	7	0	0	11	Y
MECKLENBURG	09/10/2019	039	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	2	2	0	0	4	Y
MECKLENBURG	09/10/2019	039	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	139	88	0	0	227	Y
MECKLENBURG	09/10/2019	039	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	100	65	0	0	165	Y
MECKLENBURG	09/10/2019	039	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	10	6	0	0	16	Y
MECKLENBURG	09/10/2019	039	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	78	52	0	0	130	Y
MECKLENBURG	09/10/2019	039	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	118	75	0	0	193	Y
MECKLENBURG	09/10/2019	039	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	39	26	0	0	65	Y
MECKLENBURG	09/10/2019	039	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	44	29	0	0	73	Y
MECKLENBURG	09/10/2019	039	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	115	77	0	0	192	Y
MECKLENBURG	09/10/2019	039	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Caleb Theodros	DEM	1	5	8	0	0	13	Y
MECKLENBURG	09/10/2019	039	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Terry Brown	DEM	1	47	34	0	0	81	Y
MECKLENBURG	09/10/2019	039	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Victoria Watlington	DEM	1	106	61	0	0	167	Y
MECKLENBURG	09/10/2019	040	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	11	1	0	0	12	Y
MECKLENBURG	09/10/2019	040	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	18	4	0	0	22	Y
MECKLENBURG	09/10/2019	040	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	15	0	0	0	15	Y
MECKLENBURG	09/10/2019	040	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	4	2	0	0	6	Y
MECKLENBURG	09/10/2019	040	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	171	44	0	0	215	Y
MECKLENBURG	09/10/2019	040	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	129	38	0	0	167	Y
MECKLENBURG	09/10/2019	040	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	28	5	0	0	33	Y
MECKLENBURG	09/10/2019	040	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	116	25	0	0	141	Y
MECKLENBURG	09/10/2019	040	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	137	38	0	0	175	Y
MECKLENBURG	09/10/2019	040	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	60	14	0	0	74	Y
MECKLENBURG	09/10/2019	040	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	66	10	0	0	76	Y
MECKLENBURG	09/10/2019	040	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	143	36	0	0	179	Y
MECKLENBURG	09/10/2019	040	17	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM)	Antoinette (Toni) Green	DEM	1	34	8	0	0	42	Y
MECKLENBURG	09/10/2019	040	17	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM)	Jeremy Arey	DEM	1	8	2	0	0	10	Y
MECKLENBURG	09/10/2019	040	17	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM)	Jessica C. Davis	DEM	1	48	8	0	0	56	Y
MECKLENBURG	09/10/2019	040	17	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM)	Malcolm Graham	DEM	1	126	31	0	0	157	Y
MECKLENBURG	09/10/2019	041	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	6	3	0	0	9	Y
MECKLENBURG	09/10/2019	041	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	10	3	0	0	13	Y
MECKLENBURG	09/10/2019	041	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	9	3	0	0	12	Y
MECKLENBURG	09/10/2019	041	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	6	0	0	0	6	Y
MECKLENBURG	09/10/2019	041	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	148	53	0	0	201	Y
MECKLENBURG	09/10/2019	041	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	120	45	0	0	165	Y
MECKLENBURG	09/10/2019	041	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	27	2	0	0	29	Y
MECKLENBURG	09/10/2019	041	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	88	37	0	0	125	Y
MECKLENBURG	09/10/2019	041	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	138	41	0	0	179	Y
MECKLENBURG	09/10/2019	041	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	64	28	0	0	92	Y
MECKLENBURG	09/10/2019	041	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	56	14	0	0	70	Y
MECKLENBURG	09/10/2019	041	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	131	41	0	0	172	Y
MECKLENBURG	09/10/2019	041	17	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM)	Antoinette (Toni) Green	DEM	1	24	13	0	0	37	Y
MECKLENBURG	09/10/2019	041	17	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM)	Jeremy Arey	DEM	1	6	1	0	0	7	Y
